order_id,customer_id,product,category,price,quantity,discount_percent,total_amount,city,region,store,sales_channel,size,payment_method,order_date,rating
18396,,Running Shoes,Footwear,8112.0,2.0,26.0,12005.76,Bangalore,South,Puma Store C,Store,M,UPI,2023-09-22,2.0
18398,4279,Jacket,Apparel,3137.0,2.0,7.0,5834.82,Delhi,West,Puma Store A,Online,L,UPI,,5.0
18402,4624,Unknown,Footwear,5817.0,1.0,11.0,5177.13,Pune,North,Puma Store A,Store,S,Cash,2023-02-03,3.0
18403,,Sneakers,Unknown,7617.0,4.0,25.0,22851.0,Unknown,North,Puma Store B,Store,XL,Card,2023-01-24,1.0
18404,,T-shirt,Apparel,1451.0,1.0,4.0,1392.96,Hyderabad,South,Puma Store C,Unknown,M,Cash,2023-12-20,2.0
18406,3612,T-shirt,Apparel,2649.0,4.0,15.0,9748.32,Mumbai,North,Puma Store B,Online,L,UPI,2023-07-15,1.0
18407,1072,Running Shoes,Footwear,10411.0,4.0,30.0,29150.8,Pune,South,Puma Store A,Store,L,Cash,2023-09-21,3.0
18408,2002,Cap,Accessories,588.0,3.0,15.0,1499.4,Bangalore,West,Puma Store A,Unknown,S,Card,2023-03-13,1.0
18409,4648,Running Shoes,Footwear,7207.0,2.0,2.0,14125.72,Bangalore,South,Puma Store C,Online,M,UPI,2023-10-29,1.0
18410,2756,Unknown,Footwear,4251.0,1.0,8.0,3910.92,Unknown,South,Puma Store C,Store,M,UPI,2023-12-26,2.0
18411,2187,Cap,Accessories,523.0,3.0,20.0,1255.2,Bangalore,South,Puma Store A,Online,M,Cash,2023-09-29,2.0
,,Unknown,Apparel,3273.0,3.0,9.0,8935.29,Unknown,West,Puma Store A,Online,XL,Card,2023-12-09,4.0
18413,3326,Shorts,Apparel,2393.0,2.0,22.0,3733.08,Unknown,West,Puma Store C,Store,Unknown,UPI,2023-02-07,2.0
18414,3694,Jacket,Apparel,4830.0,1.0,22.0,3767.4,Delhi,South,Puma Store B,Unknown,M,Cash,2023-02-01,5.0
18418,1476,Jacket,Apparel,3706.0,2.0,15.0,6300.2,Hyderabad,West,Puma Store C,Store,L,Cash,2023-06-10,5.0
18420,1936,Unknown,Footwear,11553.0,2.0,13.0,20102.22,Hyderabad,North,Unknown,Online,S,Card,2023-08-29,5.0
18422,4029,Jacket,Apparel,4498.0,4.0,13.0,15653.04,Hyderabad,North,Puma Store C,Online,XL,UPI,2023-02-24,4.0
18424,2790,Jacket,Apparel,1081.0,4.0,4.0,4151.04,Bangalore,West,Puma Store B,Online,M,Unknown,,5.0
,1772,Shorts,Apparel,4887.0,1.0,24.0,3714.12,Hyderabad,South,Puma Store B,Unknown,XL,Cash,2023-03-17,5.0
18427,3290,Jacket,Apparel,4047.0,1.0,19.0,3278.07,Unknown,South,Puma Store B,Online,S,UPI,2023-02-10,2.0
18428,4528,Shorts,Apparel,1973.0,1.0,4.0,1894.08,Delhi,South,Puma Store A,Store,XL,UPI,2023-01-23,3.0
18429,1422,Sneakers,Footwear,11751.0,1.0,25.0,8813.25,Pune,South,Puma Store B,Online,XL,Card,2023-04-05,3.0
18430,3183,Sneakers,Footwear,8817.0,4.0,17.0,29272.44,Mumbai,North,Puma Store C,Online,S,Card,,2.0
18431,4043,Running Shoes,Footwear,9767.0,2.0,15.0,15431.86,Pune,North,Puma Store B,Online,M,Cash,2023-01-29,1.0
18433,2912,T-shirt,Unknown,1021.0,4.0,8.0,3757.28,Hyderabad,North,Puma Store B,Store,L,Cash,2023-08-17,1.0
,3901,Unknown,Apparel,2575.0,2.0,29.0,3656.5,Bangalore,Unknown,Unknown,Store,XL,Cash,2023-01-01,5.0
18435,2470,Unknown,Unknown,8127.0,2.0,14.0,13978.44,Hyderabad,South,Puma Store A,Unknown,Unknown,Cash,,2.0
18437,4831,Cap,Accessories,910.0,4.0,9.0,3312.4,Mumbai,West,Puma Store A,Store,M,Card,2023-04-19,3.0
18438,1246,Shorts,Apparel,3183.0,2.0,27.0,4647.18,Mumbai,North,Puma Store B,Unknown,L,Cash,2023-04-26,1.0
18439,3407,Sneakers,Footwear,6636.0,3.0,21.0,15727.320000000002,Unknown,Unknown,Puma Store B,Store,S,Cash,2023-01-16,4.0
18441,4085,Running Shoes,Footwear,7272.0,4.0,23.0,22397.76,Pune,Unknown,Puma Store A,Store,XL,Card,2023-11-04,2.0
18442,2928,T-shirt,Apparel,1397.0,1.0,18.0,1145.5400000000002,Delhi,North,Puma Store B,Online,M,Card,2023-07-04,2.0
18443,1542,Unknown,Footwear,10481.0,1.0,18.0,8594.42,Pune,West,Puma Store A,Store,XL,UPI,2023-12-29,3.0
18444,2047,Cap,Accessories,822.0,4.0,9.0,2992.08,Hyderabad,North,Puma Store C,Online,S,Card,2023-03-08,3.0
18445,2981,Unknown,Footwear,4869.0,1.0,6.0,4576.86,Hyderabad,North,Puma Store B,Store,Unknown,Card,2023-05-28,3.0
,3723,Shorts,Apparel,4249.0,1.0,15.0,3909.08,Bangalore,West,Puma Store C,Online,M,Cash,2023-06-24,5.0
18449,3295,T-shirt,Apparel,4193.0,4.0,2.0,16436.56,Bangalore,West,Puma Store A,Online,M,Card,2023-01-06,3.0
18450,1334,Shorts,Apparel,1921.0,2.0,20.0,3073.6000000000004,Hyderabad,North,Puma Store A,Store,XL,Cash,2023-07-30,5.0
18452,4798,Cap,Unknown,1382.0,1.0,10.0,1243.8,Hyderabad,North,Puma Store C,Store,M,UPI,2023-09-14,4.0
,2479,Cap,Accessories,618.0,2.0,16.0,1038.24,Bangalore,North,Puma Store B,Store,XL,Cash,2023-06-14,4.0
18454,3256,Unknown,Footwear,7925.0,3.0,15.0,17831.25,Hyderabad,North,Puma Store A,Store,M,Cash,,3.0
18455,1718,Shorts,Apparel,2479.0,3.0,29.0,5280.27,Delhi,Unknown,Puma Store C,Store,M,Unknown,,3.0
18456,4841,T-shirt,Apparel,4922.0,4.0,15.0,19294.24,Delhi,North,Puma Store C,Online,XL,Card,2023-01-10,4.0
18458,2606,Jacket,Apparel,2929.0,4.0,3.0,11364.52,Pune,Unknown,Puma Store A,Unknown,M,Card,2023-02-28,3.0
18459,2610,Unknown,Footwear,3256.0,2.0,3.0,6316.639999999999,Delhi,Unknown,Puma Store B,Unknown,XL,Card,2023-02-28,2.0
18460,4281,Shorts,Apparel,1142.0,1.0,15.0,970.7,Bangalore,South,Puma Store A,Unknown,Unknown,UPI,2023-03-15,2.0
18461,2730,Unknown,Footwear,8772.0,3.0,8.0,24210.72,Bangalore,North,Puma Store A,Online,M,Unknown,2023-10-12,5.0
18462,4149,Cap,Accessories,1760.0,1.0,28.0,1267.2,Hyderabad,South,Puma Store A,Online,M,Card,2023-11-12,1.0
18463,3784,Jacket,Apparel,3116.0,1.0,23.0,2399.32,Delhi,South,Puma Store B,Online,M,Cash,2023-01-15,3.0
18464,4420,T-shirt,Unknown,3086.0,1.0,1.0,3055.14,Bangalore,Unknown,Puma Store B,Store,XL,Card,2023-01-05,4.0
18465,1083,Sneakers,Footwear,11039.0,1.0,21.0,8720.81,Pune,North,Puma Store C,Store,XL,Cash,2023-04-14,2.0
18466,1432,Running Shoes,Unknown,10394.0,1.0,23.0,8003.38,Pune,West,Puma Store B,Online,S,Card,2023-12-05,5.0
,1343,Unknown,Footwear,10129.0,4.0,12.0,35654.08,Mumbai,North,Unknown,Online,XL,Cash,2023-12-03,5.0
18468,,Running Shoes,Footwear,11215.0,3.0,25.0,25233.75,Pune,West,Puma Store B,Online,L,UPI,2023-11-16,4.0
18471,1749,Sneakers,Unknown,11037.0,3.0,19.0,26819.910000000003,Hyderabad,South,Unknown,Online,L,UPI,2023-02-03,3.0
18472,1001,Shorts,Apparel,2598.0,2.0,12.0,4572.4800000000005,Mumbai,North,Puma Store B,Online,L,Card,2023-06-11,5.0
18473,4240,Jacket,Apparel,2243.0,2.0,14.0,3857.96,Pune,West,Puma Store B,Online,XL,UPI,2023-10-15,3.0
18474,4210,Unknown,Apparel,1615.0,2.0,0.0,3230.0,Hyderabad,West,Puma Store A,Online,S,UPI,2023-11-01,3.0
18475,2881,Shorts,Apparel,1534.0,3.0,21.0,3635.58,Unknown,West,Puma Store B,Online,S,Cash,2023-08-30,1.0
18476,4897,Jacket,Apparel,1037.0,3.0,15.0,2986.56,Hyderabad,North,Unknown,Online,S,UPI,2023-05-23,4.0
,,T-shirt,Apparel,2555.0,3.0,4.0,7358.4,Pune,South,Puma Store B,Store,L,Card,2023-12-23,2.0
18481,3212,Shorts,Apparel,1679.0,4.0,8.0,6178.72,Delhi,West,Puma Store B,Online,Unknown,UPI,2023-07-17,1.0
18482,,Cap,Accessories,916.0,3.0,24.0,2088.48,Hyderabad,West,Puma Store A,Store,L,Card,2023-03-23,5.0
18483,3759,Running Shoes,Footwear,5520.0,3.0,19.0,13413.6,Delhi,West,Puma Store A,Store,XL,Unknown,2023-01-22,5.0
18485,4475,Sneakers,Footwear,9539.0,4.0,20.0,30524.800000000003,Unknown,Unknown,Puma Store B,Online,XL,Cash,2023-05-16,1.0
18486,1901,Cap,Accessories,1960.0,2.0,11.0,3488.8,Hyderabad,Unknown,Puma Store B,Online,XL,Cash,,4.0
18487,,Running Shoes,Footwear,8673.0,1.0,10.0,7805.7,Bangalore,South,Unknown,Online,M,Cash,2023-01-23,4.0
18488,2056,Unknown,Footwear,6633.0,4.0,15.0,25470.72,Hyderabad,South,Puma Store A,Store,XL,Cash,2023-05-18,5.0
18489,4646,Sneakers,Footwear,4740.0,4.0,22.0,14788.8,Mumbai,South,Unknown,Online,XL,Cash,2023-03-04,3.0
18492,4840,T-shirt,Apparel,4572.0,2.0,25.0,6858.0,Hyderabad,North,Puma Store C,Online,XL,UPI,2023-09-20,4.0
18493,1695,Jacket,Apparel,1627.0,2.0,17.0,2700.82,Pune,South,Puma Store A,Store,L,UPI,2023-11-04,5.0
18494,1450,Shorts,Apparel,4953.0,4.0,16.0,16642.079999999998,Delhi,West,Puma Store A,Store,M,Cash,2023-12-08,2.0
18495,2754,Cap,Unknown,558.0,2.0,11.0,993.24,Delhi,West,Puma Store B,Store,XL,Card,2023-11-26,5.0
,4232,Unknown,Accessories,959.0,3.0,14.0,2474.22,Pune,South,Puma Store A,Online,M,Cash,2023-12-06,1.0
18499,3186,Running Shoes,Footwear,10709.0,1.0,28.0,7710.48,Pune,West,Puma Store B,Online,M,Unknown,2023-02-21,5.0
18500,4515,T-shirt,Apparel,4614.0,3.0,2.0,13565.16,Pune,West,Puma Store A,Store,M,UPI,2023-12-04,3.0
18501,,T-shirt,Unknown,1856.0,1.0,27.0,1354.88,Hyderabad,North,Puma Store B,Online,S,Card,2023-08-30,3.0
18506,3929,T-shirt,Apparel,1038.0,3.0,16.0,2615.76,Bangalore,South,Puma Store C,Online,L,Card,2023-06-13,3.0
18507,1929,Sneakers,Unknown,9516.0,4.0,25.0,28548.0,Pune,West,Puma Store C,Online,M,UPI,2023-08-08,5.0
18508,3731,T-shirt,Unknown,1206.0,1.0,15.0,1049.22,Pune,Unknown,Unknown,Online,S,Cash,2023-11-19,2.0
18509,4048,Unknown,Apparel,843.0,2.0,5.0,1601.6999999999998,Delhi,Unknown,Puma Store A,Online,S,UPI,2023-03-14,4.0
18510,3925,Shorts,Apparel,1898.0,3.0,15.0,4156.62,Mumbai,North,Puma Store B,Store,M,Cash,2023-09-04,1.0
18512,4546,Jacket,Apparel,1016.0,4.0,4.0,3901.44,Hyderabad,South,Puma Store B,Unknown,L,Card,2023-06-22,5.0
18513,3504,Jacket,Apparel,3904.0,3.0,6.0,11009.28,Pune,West,Puma Store B,Store,M,UPI,2023-06-02,1.0
18514,,T-shirt,Apparel,1823.0,3.0,24.0,4156.44,Bangalore,South,Unknown,Store,XL,UPI,2023-02-17,3.0
18515,1456,Running Shoes,Footwear,4326.0,3.0,6.0,12199.32,Delhi,South,Unknown,Store,XL,UPI,,3.0
18516,2924,Running Shoes,Footwear,6607.0,1.0,21.0,5219.530000000001,Pune,North,Puma Store C,Store,XL,Card,2023-08-07,3.0
18518,3213,Jacket,Apparel,1811.0,1.0,23.0,1394.47,Pune,Unknown,Puma Store B,Store,Unknown,Cash,2023-12-25,4.0
,2761,Jacket,Apparel,3004.0,3.0,8.0,8291.04,Hyderabad,South,Puma Store C,Store,S,Card,2023-03-31,5.0
18520,1677,Jacket,Apparel,2535.0,3.0,29.0,5399.55,Hyderabad,West,Puma Store B,Online,M,Cash,2023-05-23,3.0
18522,3137,Running Shoes,Footwear,7771.0,2.0,23.0,11967.34,Mumbai,South,Puma Store C,Unknown,Unknown,Unknown,2023-07-24,2.0
18525,3711,Jacket,Apparel,822.0,1.0,6.0,772.68,Delhi,South,Puma Store C,Online,S,UPI,2023-03-08,1.0
18526,2440,Cap,Accessories,460.0,4.0,27.0,1343.2,Delhi,South,Puma Store B,Store,M,Cash,2023-11-09,4.0
18527,4313,Jacket,Apparel,4290.0,1.0,26.0,3174.6,Delhi,West,Puma Store A,Online,S,Unknown,2023-09-06,4.0
18528,1088,Jacket,Apparel,3106.0,4.0,8.0,11430.08,Delhi,West,Puma Store C,Store,XL,Cash,2023-03-21,1.0
18529,4912,Running Shoes,Footwear,7207.0,3.0,7.0,20107.53,Pune,Unknown,Puma Store C,Online,L,Card,2023-05-12,3.0
18532,3897,Unknown,Footwear,3182.0,4.0,30.0,8909.599999999999,Hyderabad,West,Puma Store C,Store,L,Cash,2023-09-29,2.0
18535,4314,Shorts,Apparel,1795.0,1.0,16.0,1507.8,Delhi,West,Puma Store A,Store,S,Card,2023-11-20,1.0
18536,2711,T-shirt,Apparel,1578.0,4.0,15.0,6312.0,Delhi,North,Puma Store A,Unknown,S,Cash,2023-01-25,2.0
18537,4579,Unknown,Apparel,2383.0,3.0,27.0,5218.77,Mumbai,West,Puma Store B,Online,XL,UPI,,3.0
18541,3526,Cap,Unknown,873.0,3.0,15.0,2278.53,Mumbai,West,Puma Store C,Store,XL,Card,2023-10-29,1.0
18542,4380,Running Shoes,Footwear,9810.0,4.0,22.0,30607.2,Bangalore,Unknown,Puma Store A,Store,L,UPI,2023-02-07,2.0
18544,2174,Shorts,Apparel,4533.0,3.0,15.0,11695.14,Pune,South,Puma Store A,Online,XL,Card,2023-06-07,3.0
18545,3306,Cap,Accessories,1424.0,2.0,28.0,2050.56,Unknown,West,Puma Store C,Unknown,S,Cash,,2.0
18546,1413,Running Shoes,Footwear,11627.0,3.0,1.0,34532.19,Delhi,West,Puma Store A,Store,S,UPI,2023-10-14,4.0
,3186,Unknown,Apparel,3631.0,2.0,20.0,5809.6,Bangalore,West,Puma Store B,Online,XL,Cash,2023-01-24,4.0
18551,3985,Cap,Accessories,1985.0,1.0,1.0,1965.15,Mumbai,West,Puma Store C,Online,L,Card,2023-12-28,5.0
18552,2024,Jacket,Apparel,4168.0,1.0,10.0,3751.2,Bangalore,North,Puma Store C,Store,S,Card,2023-09-05,1.0
18553,1814,Running Shoes,Footwear,9051.0,3.0,10.0,24437.7,Bangalore,South,Puma Store C,Store,S,UPI,,1.0
18554,3845,T-shirt,Unknown,941.0,4.0,20.0,3011.2000000000003,Unknown,West,Puma Store C,Online,S,Card,2023-08-31,5.0
18555,2891,Cap,Accessories,1979.0,1.0,16.0,1662.36,Unknown,West,Puma Store C,Online,L,UPI,2023-10-09,1.0
18556,3334,T-shirt,Apparel,3706.0,4.0,18.0,12155.68,Bangalore,North,Puma Store C,Store,S,UPI,2023-04-26,2.0
18558,1610,T-shirt,Apparel,4326.0,3.0,7.0,12069.54,Bangalore,South,Puma Store B,Store,L,UPI,2023-04-17,1.0
18559,1138,Unknown,Accessories,455.0,1.0,5.0,432.25,Hyderabad,South,Unknown,Store,M,Cash,2023-12-28,1.0
18560,3704,T-shirt,Apparel,1825.0,4.0,18.0,5986.0,Bangalore,North,Puma Store B,Online,S,Unknown,2023-10-18,1.0
18561,2527,Cap,Accessories,761.0,3.0,4.0,2191.68,Bangalore,South,Puma Store A,Store,M,UPI,2023-08-13,4.0
,4386,T-shirt,Apparel,4168.0,4.0,9.0,15171.52,Hyderabad,West,Puma Store B,Online,XL,UPI,2023-06-27,5.0
18563,,Sneakers,Footwear,10313.0,2.0,20.0,16500.8,Mumbai,North,Unknown,Store,Unknown,UPI,2023-05-01,3.0
18564,4741,Sneakers,Footwear,8188.0,4.0,18.0,26856.640000000003,Delhi,North,Puma Store A,Online,XL,Cash,2023-12-21,1.0
18565,4037,Sneakers,Footwear,9289.0,3.0,16.0,23408.28,Delhi,North,Puma Store B,Store,L,Cash,2023-04-24,1.0
18568,,Cap,Accessories,1142.0,4.0,15.0,3882.8,Hyderabad,South,Puma Store B,Online,M,Unknown,,1.0
18569,3719,Shorts,Apparel,2029.0,2.0,15.0,3571.04,Mumbai,South,Puma Store B,Online,XL,UPI,2023-10-27,3.0
18570,2227,Cap,Accessories,1549.0,4.0,21.0,4894.84,Delhi,North,Puma Store C,Store,XL,Cash,2023-05-04,4.0
18571,1109,Sneakers,Footwear,11548.0,1.0,0.0,11548.0,Delhi,North,Puma Store B,Online,S,UPI,2023-09-30,4.0
,,Cap,Unknown,983.0,1.0,7.0,914.19,Hyderabad,South,Puma Store A,Online,L,Card,2023-12-01,1.0
18574,1506,Sneakers,Unknown,7047.0,4.0,25.0,21141.0,Unknown,Unknown,Puma Store B,Store,L,Cash,2023-03-13,3.0
18575,,Running Shoes,Footwear,4847.0,3.0,27.0,10614.93,Pune,North,Puma Store A,Online,S,Card,2023-03-15,1.0
18576,3773,Cap,Accessories,1165.0,2.0,2.0,2283.4,Hyderabad,Unknown,Puma Store A,Online,Unknown,Card,2023-04-16,4.0
18577,4611,Unknown,Footwear,7353.0,3.0,14.0,18970.74,Unknown,West,Puma Store C,Online,S,Cash,2023-10-25,1.0
18578,2088,Sneakers,Footwear,10922.0,2.0,25.0,16383.0,Delhi,West,Puma Store C,Store,XL,Cash,2023-07-13,5.0
18580,,Unknown,Footwear,5677.0,2.0,6.0,10672.76,Mumbai,North,Puma Store A,Store,S,Cash,,4.0
18582,1581,Unknown,Footwear,9238.0,3.0,9.0,25219.74,Unknown,South,Puma Store C,Store,Unknown,Card,2023-06-07,4.0
18584,,Sneakers,Footwear,7531.0,4.0,26.0,22291.76,Pune,North,Puma Store B,Online,XL,Card,2023-04-06,5.0
18585,3144,Unknown,Accessories,1347.0,4.0,0.0,5388.0,Bangalore,North,Puma Store A,Online,L,Card,2023-06-01,3.0
18586,3186,Shorts,Apparel,3622.0,4.0,23.0,11155.76,Delhi,North,Puma Store C,Online,S,Card,2023-07-11,2.0
18587,2997,Sneakers,Footwear,9336.0,4.0,20.0,29875.2,Pune,South,Puma Store A,Online,XL,Cash,2023-05-06,5.0
18588,4123,T-shirt,Apparel,4644.0,1.0,19.0,3761.64,Pune,North,Puma Store A,Online,S,Card,2023-06-11,3.0
,2783,Cap,Accessories,1284.0,4.0,15.0,4365.599999999999,Delhi,North,Puma Store B,Online,L,Card,2023-01-31,2.0
18590,2078,T-shirt,Apparel,1234.0,1.0,7.0,1147.62,Mumbai,North,Puma Store C,Store,M,Card,2023-12-27,4.0
,2528,Shorts,Apparel,3312.0,2.0,29.0,4703.04,Bangalore,North,Puma Store B,Unknown,L,UPI,2023-01-30,5.0
18592,1665,Jacket,Apparel,1481.0,4.0,17.0,4916.92,Bangalore,North,Puma Store C,Online,M,Cash,2023-11-23,1.0
18593,2037,T-shirt,Apparel,1282.0,2.0,23.0,1974.28,Delhi,South,Puma Store C,Store,S,Unknown,2023-03-22,1.0
18594,1359,Shorts,Apparel,3534.0,3.0,2.0,10389.96,Pune,West,Puma Store C,Online,S,Unknown,2023-07-03,5.0
,3603,Cap,Accessories,791.0,2.0,8.0,1455.44,Hyderabad,West,Puma Store C,Online,S,Cash,2023-01-11,5.0
18597,1350,Running Shoes,Unknown,8105.0,3.0,18.0,19938.300000000003,Hyderabad,Unknown,Unknown,Unknown,L,UPI,2023-02-05,4.0
18600,2678,Shorts,Unknown,3871.0,4.0,9.0,14090.44,Bangalore,North,Puma Store C,Online,M,Card,2023-08-24,3.0
18601,1764,Unknown,Footwear,4231.0,3.0,27.0,9265.89,Delhi,West,Puma Store B,Online,S,Unknown,2023-07-20,1.0
18603,4424,Jacket,Apparel,1713.0,3.0,15.0,4625.1,Hyderabad,South,Puma Store A,Store,Unknown,Cash,2023-01-30,4.0
18604,4335,Running Shoes,Footwear,11269.0,2.0,18.0,18481.16,Mumbai,South,Puma Store A,Online,L,Cash,2023-02-07,2.0
18605,3169,Cap,Accessories,1038.0,3.0,19.0,2522.34,Unknown,South,Puma Store B,Online,S,Cash,2023-10-28,3.0
18606,1666,Running Shoes,Footwear,10276.0,2.0,21.0,16236.08,Bangalore,West,Puma Store C,Online,L,Cash,2023-09-25,4.0
18607,3520,Cap,Accessories,923.0,4.0,15.0,3692.0,Bangalore,West,Puma Store B,Store,S,Card,2023-12-17,5.0
18608,4283,Sneakers,Footwear,5672.0,3.0,2.0,16675.68,Hyderabad,North,Puma Store C,Online,M,Unknown,2023-07-03,5.0
18609,2530,Unknown,Accessories,1849.0,1.0,7.0,1719.57,Delhi,West,Puma Store C,Store,XL,Card,2023-04-05,2.0
18610,4368,Sneakers,Footwear,6287.0,3.0,2.0,18483.78,Hyderabad,North,Puma Store A,Unknown,XL,Card,2023-01-11,5.0
18611,1076,Jacket,Apparel,3353.0,1.0,2.0,3285.94,Mumbai,Unknown,Puma Store C,Online,M,UPI,2023-03-07,5.0
18612,2489,Unknown,Unknown,4623.0,2.0,15.0,7581.72,Bangalore,West,Puma Store C,Store,S,UPI,2023-10-22,2.0
,4139,Cap,Accessories,1980.0,3.0,15.0,5049.0,Delhi,West,Puma Store C,Store,S,Unknown,2023-07-05,3.0
18614,4903,Jacket,Apparel,4094.0,1.0,13.0,3561.78,Unknown,South,Puma Store B,Online,S,Card,2023-02-13,1.0
18615,4941,Jacket,Apparel,1925.0,3.0,17.0,4793.25,Mumbai,Unknown,Puma Store C,Online,M,Cash,2023-02-05,2.0
18616,4691,T-shirt,Apparel,974.0,1.0,27.0,711.02,Delhi,West,Puma Store A,Online,L,Cash,2023-11-30,4.0
18617,1727,Running Shoes,Footwear,11266.0,3.0,28.0,24334.56,Bangalore,North,Puma Store A,Store,S,Cash,2023-07-22,4.0
18619,2967,Cap,Accessories,1323.0,2.0,28.0,1905.12,Delhi,Unknown,Puma Store A,Online,XL,UPI,2023-03-24,3.0
18620,4548,T-shirt,Apparel,2863.0,2.0,4.0,5496.96,Hyderabad,West,Puma Store B,Unknown,XL,Card,2023-06-20,2.0
18621,2351,T-shirt,Apparel,1695.0,2.0,12.0,2983.2,Bangalore,South,Puma Store A,Online,XL,Unknown,2023-09-19,3.0
18622,4841,Cap,Accessories,583.0,4.0,22.0,1818.96,Bangalore,Unknown,Puma Store C,Unknown,M,Cash,2023-04-15,2.0
18623,3201,Jacket,Apparel,3267.0,2.0,23.0,5031.18,Hyderabad,Unknown,Puma Store B,Unknown,Unknown,Cash,2023-09-05,3.0
,,Cap,Accessories,909.0,2.0,13.0,1581.66,Unknown,South,Puma Store A,Store,M,Unknown,2023-07-18,3.0
18625,2521,Cap,Accessories,1336.0,4.0,5.0,5076.8,Delhi,West,Puma Store C,Online,S,Card,2023-01-03,3.0
18626,2571,T-shirt,Apparel,2434.0,1.0,6.0,2287.96,Hyderabad,West,Puma Store C,Online,S,Card,2023-08-29,4.0
,3980,T-shirt,Apparel,3023.0,2.0,2.0,5925.08,Hyderabad,South,Puma Store B,Online,L,Cash,2023-05-31,4.0
18629,2179,Unknown,Accessories,676.0,3.0,30.0,1419.6,Hyderabad,South,Unknown,Online,S,Card,2023-10-24,1.0
18630,4576,Running Shoes,Footwear,8508.0,3.0,15.0,22205.88,Bangalore,Unknown,Puma Store B,Store,L,Card,2023-12-11,2.0
18633,2412,Jacket,Apparel,4638.0,1.0,15.0,3942.3,Pune,West,Puma Store B,Online,XL,UPI,2023-04-25,5.0
18636,,T-shirt,Unknown,1569.0,1.0,20.0,1255.2,Mumbai,South,Puma Store A,Online,L,UPI,2023-11-06,3.0
18637,3299,Shorts,Apparel,1996.0,2.0,30.0,2794.4,Mumbai,West,Puma Store A,Store,XL,Card,2023-09-23,5.0
18638,1760,Unknown,Accessories,463.0,3.0,16.0,1166.76,Delhi,North,Puma Store B,Online,M,UPI,2023-05-31,3.0
18639,4468,Cap,Accessories,656.0,1.0,27.0,478.88,Mumbai,North,Puma Store A,Online,L,Card,,3.0
18642,1757,Sneakers,Footwear,7213.0,4.0,2.0,28274.96,Mumbai,South,Unknown,Unknown,L,UPI,2023-02-10,2.0
18644,3531,Unknown,Unknown,1962.0,4.0,3.0,7612.559999999999,Hyderabad,North,Puma Store C,Online,XL,Card,2023-08-22,1.0
18646,1922,Running Shoes,Footwear,4596.0,2.0,8.0,8456.640000000001,Bangalore,North,Puma Store B,Store,XL,Card,2023-03-03,5.0
18647,2143,Jacket,Apparel,4550.0,4.0,6.0,17108.0,Hyderabad,South,Unknown,Store,Unknown,Cash,2023-03-24,4.0
18648,2524,Shorts,Apparel,3461.0,2.0,11.0,6160.58,Delhi,North,Puma Store A,Online,Unknown,UPI,2023-08-20,1.0
18650,4572,Sneakers,Footwear,9216.0,3.0,0.0,27648.0,Mumbai,West,Puma Store C,Online,L,UPI,2023-03-11,2.0
18651,4969,Sneakers,Footwear,9252.0,4.0,9.0,33677.28,Pune,North,Puma Store B,Online,M,Card,2023-05-14,3.0
18652,2520,Jacket,Apparel,3623.0,4.0,16.0,12173.28,Mumbai,North,Puma Store A,Store,Unknown,Card,2023-06-24,5.0
,2471,Shorts,Apparel,4145.0,1.0,9.0,3771.95,Bangalore,South,Puma Store A,Store,L,Cash,2023-02-19,2.0
18655,,Sneakers,Footwear,6670.0,2.0,15.0,11339.0,Mumbai,North,Puma Store B,Store,M,Card,2023-06-23,2.0
18656,4715,T-shirt,Apparel,1273.0,1.0,9.0,1158.43,Delhi,South,Puma Store A,Store,S,Cash,2023-10-22,5.0
18657,1196,Cap,Accessories,1307.0,4.0,28.0,3764.16,Pune,North,Puma Store C,Online,Unknown,Card,2023-01-03,4.0
18658,4689,Sneakers,Footwear,4645.0,2.0,21.0,7339.1,Delhi,West,Puma Store A,Store,XL,UPI,2023-03-13,2.0
18659,3378,T-shirt,Apparel,4419.0,3.0,22.0,10340.46,Bangalore,South,Puma Store A,Unknown,S,UPI,2023-06-26,5.0
18661,2688,Sneakers,Footwear,11329.0,4.0,16.0,38065.44,Bangalore,South,Puma Store A,Online,S,Card,2023-09-22,3.0
18662,1458,Running Shoes,Footwear,8447.0,3.0,23.0,19512.57,Pune,South,Puma Store A,Online,XL,Card,2023-12-25,2.0
18663,1529,Running Shoes,Footwear,8428.0,3.0,12.0,22249.92,Hyderabad,North,Puma Store C,Online,S,UPI,2023-12-26,1.0
18664,1305,Shorts,Apparel,4718.0,1.0,29.0,3349.78,Bangalore,North,Puma Store B,Online,L,Cash,2023-11-06,2.0
18666,2434,T-shirt,Apparel,4003.0,3.0,21.0,9487.11,Delhi,South,Puma Store B,Store,XL,UPI,2023-07-17,3.0
18667,3329,Sneakers,Footwear,4953.0,4.0,29.0,14066.52,Pune,West,Puma Store C,Store,L,UPI,2023-05-25,3.0
18668,3830,Sneakers,Footwear,5297.0,2.0,17.0,8793.02,Bangalore,West,Puma Store A,Online,XL,UPI,2023-06-01,1.0
18669,1170,Shorts,Unknown,1871.0,3.0,23.0,4322.01,Pune,West,Puma Store A,Store,M,UPI,2023-01-26,5.0
18670,3055,Unknown,Apparel,4365.0,1.0,23.0,3361.05,Bangalore,South,Puma Store C,Online,Unknown,Card,2023-11-26,1.0
18674,1453,Shorts,Apparel,1273.0,2.0,6.0,2393.24,Mumbai,South,Puma Store B,Unknown,XL,Cash,2023-02-21,3.0
